name,intro,url,opentype,englishName,definition,explanation,extend
侧写,"侧写（profile，也译为剖绘）指根据罪犯的行为方式推断出他的心理状态，从而分析出他的性格，生活环境，职业，成长背景等。侧写方法——犯罪两分法（Crime two points）是心理剖析的主要方法之一，为Douglas所创。这是一种归纳法的手段，在心理分析的初期，侧写师就根据犯罪事实将罪犯分成“有组织型”与 “无组织型”，然后再根据不同类型的共性对罪犯进行进一步的剖析。因为这两个类型的罪犯在各个方面的特征存在较大的差异，因而这是一种较快为罪犯进行侧写的办法。
",http://www.baike.com/wiki/%E4%BE%A7%E5%86%99,"应用科学 心理学 概念 犯罪 科学 ",profile,根据罪犯的行为方式推断出他的心理状态，从而分析出他的性格，生活环境，职业，成长背景等。,,
便池理论,"《便池理论》是美国一个著名的心理学研究机构为了研究一个人具有什么样的性格比较适合创业，在2005年设计了一个别出心裁的社会调查，得出的结论是创始CEO通常具有优秀的领导力，创始CEO通常具有较强的自律性。
",http://www.baike.com/wiki/%E4%BE%BF%E6%B1%A0%E7%90%86%E8%AE%BA,"人力资源 心理学 理论 社会学 社会科学 科学 ",,,,
俄底浦斯情结,"理学家弗洛伊德发现，儿童的心理发展过程中普遍存有一种现象，即在3岁左右开始从与母亲的一体关系中 分裂开来，把较大一部分情感投向与父亲的关系上。只不过男孩更爱母亲，而排斥和嫉恨父亲；
",http://www.baike.com/wiki/%E4%BF%84%E5%BA%95%E6%B5%A6%E6%96%AF%E6%83%85%E7%BB%93,"希腊 心理学 神话 ",,,,
俄罗斯人,"　　俄罗斯人（汉语拼音：E luo si ren；英语：Russians），俄罗斯主体民族。19～20世纪初曾自称大俄罗斯人或大罗斯人。多居住在俄罗斯。另有部分分布在加拿大、美国和欧亚一些国家。属欧罗巴人种东欧类型。使用俄罗斯语，分南、北两大方言，以莫斯科方言为标准语，属印欧语系斯拉夫语族。文字采用斯拉夫字母。10世纪前后传入东正教，但至今仍保留精灵崇拜、祖先崇拜和巫术等传统宗教信仰。
",http://zy.zwbk.org/index.php?title=%E4%BF%84%E7%BD%97%E6%96%AF%E4%BA%BA,,,,,
保加利亚人,"　　保加利亚人（拼音：bǎo jiā lì yà rén），（英语：Bulgarians），保加利亚主体民族。另有部分分布在乌克兰、摩尔达维亚及西欧、北美等地。属欧罗巴人种巴尔干类型，含有蒙古人种成分。
",http://zy.zwbk.org/index.php?title=%E4%BF%9D%E5%8A%A0%E5%88%A9%E4%BA%9A%E4%BA%BA,,,,,
信号检测,"信号检测目前有三种理解。一是在电子技术领域，对原始信号的传感、测量与数据采集，主要与硬件系统有关。二是在通信领域，对所接收到的含干扰噪声的信号进行提取的过程，主要与数学理论和软件算法有关；三是在心理学领域，针对反应偏差问题的一种系统研究测试方法，主要关注刺激事件出现与否的决策判断过程。
",http://www.baike.com/wiki/%E4%BF%A1%E5%8F%B7%E6%A3%80%E6%B5%8B,"心理学 心理学名词 心理学术语 数学名词 术语 社会科学 神经科学 科学 ",,,,
信号觉察论,"　　信号觉察论（汉语拼音：Xinhao Juecha Lun；英语：Signal Detection Theory），一种测量感受性的理论。英文简称SDT。古典的心理物理学以感觉阈限作为测量感受性的指标，而在实际操作中，除感受性高低外，被试的主观判定标准对感觉阈限也有重要的作用 。SDT则要将两者加以区分，它以一条称为“接受者的操作特征曲线”代替阈限来测量感受性。信号觉察论作为能区分被试辨别能力和主观判定标准的有力手段，目前在心理声学、记忆再认以及一些实际的觉察问题，如警戒、疼痛等的研究上，信号觉察论得到广泛应用。
",http://zy.zwbk.org/index.php?title=%E4%BF%A1%E5%8F%B7%E8%A7%89%E5%AF%9F%E8%AE%BA,,,,,
信德人,"　　信德人（汉语拼音：Xinde Ren；英语：Sindhis），南亚民族。印度河流域的古老民族。主要分布在巴基斯坦的信德省、俾路支省和其他地区，印度境内亦有分布。属欧罗巴人种，含有帕坦人、俾路支人和阿拉伯人血统。使用信德语（文字用阿拉伯特殊变体字母）或乌尔都语，属印欧语系印度语族。信奉伊斯兰教，属逊尼派；印度信德人信奉印度教。信德人是印巴次大陆上接受阿拉伯文化最早的一个民族。11～16世纪曾建王朝。农村中封建地主土地所有制仍占统治地位。主要从事农业、渔业、牧业和手工业。
",http://zy.zwbk.org/index.php?title=%E4%BF%A1%E5%BE%B7%E4%BA%BA,,,,,
信息函数,"信息函数，计算机属于，是指可以使用信息工作表函数确定存储在单元格中的数据的类型。
",http://www.baike.com/wiki/%E4%BF%A1%E6%81%AF%E5%87%BD%E6%95%B0,"心理学 心理学名词 心理学术语 神经科学 ",,,,
信息加工,"信息加工（information processing）译“信息处理”。是一种认知心理学术语。对信息的接收、存储、操作运算和传送，或对存贮在信息加工系统中的各种符号结构的操作和处理。按信息加工过程中各个阶段或每个阶段上进行的多个处理间的时序关系，可分串行加工和并行加工两种基本方式。串行加工亦称系列加工，指信息加工的各个阶段严格按照先后顺序进行，前一阶段加工完后的输出作为后一加工阶段开始的输入，或在每个阶段上对信息的多个处理是一个个进行的。后者指信息加工的各个阶段，或每个阶段上对信息的多个处理可以同时进行。
",http://www.baike.com/wiki/%E4%BF%A1%E6%81%AF%E5%8A%A0%E5%B7%A5,"信息 心理学 心理学名词 心理学术语 社会科学 神经科学 科学 经济 经营管理 ","Information Processing",,,
信息加工心理学,"信息加工心理学是对收集来的信息进行去伪存真、去粗取精、由表及里、由此及彼的加工过程。
",http://www.baike.com/wiki/%E4%BF%A1%E6%81%AF%E5%8A%A0%E5%B7%A5%E5%BF%83%E7%90%86%E5%AD%A6,"心理学 心理学名词 心理学术语 社会科学 神经科学 科学 ",,,,
信息加工理论,"信息加工理论（information processing theory）认知心理学基本理论。从机能上，即从行为水平上将人脑与计算机进行类比，把人脑看作类似于计算机的信息加工系统。认为人的认知过程就是对信息的加工过程，力图建立心理活动的计算机模型；涉及人如何注意、选择和接收信息，如何对信息进行编码、内在化和组织，以及如何利用这些信息做出决策和指导自己的行为等。认知心理学家利用计算机科学、语言学和信息论的有关概念，阐明人的认知过程及其适应行为，推动心理学各个领域的理论和实验研究的发展，特别是在知觉、记忆、语言和问题解决的研究中，取得迅速发展。
",http://www.baike.com/wiki/%E4%BF%A1%E6%81%AF%E5%8A%A0%E5%B7%A5%E7%90%86%E8%AE%BA,"学习 心理学 心理学名词 心理学术语 社会科学 神经科学 科学 自然辩证法名词 ","Information Processing Theory",从机能上，即从行为水平上将人脑与计算机进行类比，把人脑看作类似于计算机的信息加工系统,,
信息论,"信息论是运用概率论与数理统计的方法研究信息、信息熵、通信系统、数据传输、密码学、数据压缩等问题的应用数学学科。信息系统就是广义的通信系统，泛指某种信息从一处传送到另一处所需的全部设备所构成的系统。信息论是关于信息的理论，应有自己明确的研究对象和适用范围。但从信息论诞生的那时起人们就对它有不同的理解。
",http://www.baike.com/wiki/%E4%BF%A1%E6%81%AF%E8%AE%BA,"信息论 地理信息系统名词 基本物理概念 学科名 心理学 心理学术语 数学术语 术语 物理学 电子 电子工程 电子术语 神经科学 科学 自然科学 自然辩证法名词 语言学 通信技术 带宽 ",,,,
俾格米人,"　　俾格米人（汉语拼音：Baigemi Ren；英语：Pygmies），尼格罗-澳大利亚人种中的一个类型。
",http://zy.zwbk.org/index.php?title=%E4%BF%BE%E6%A0%BC%E7%B1%B3%E4%BA%BA,,,,,
倒摄干扰,"倒摄干扰(retroactive interference)是指后来学习内容对先前学习内容的干扰。倒摄干扰可能是导致遗忘的最重要原因。前摄干扰(proactive interference) 是指先前学习内容对后来学习内容的干扰，即旧知识干扰新知识。这两种干扰的出现直接导致了信息记忆的系列位置曲线。干扰理论(interference theory) 认为，遗忘是由干扰造成的，由于信息相互竞争导致无法提取。研究发现主要有以上两种干扰。
",http://www.baike.com/wiki/%E5%80%92%E6%91%84%E5%B9%B2%E6%89%B0,"心理学 心理学术语 神经学 神经科学 神经科学与心理学 ",,,,
倾听法则,"正如基督教义《西拉书》中所说的:“如果你喜欢倾听，就会获得知识;如果善于倾听，就会变得智慧。”
",http://www.baike.com/wiki/%E5%80%BE%E5%90%AC%E6%B3%95%E5%88%99,"哲学 心理学 文化 ",,,,
假两性畸形,"假两性畸形，身具此种畸形者，体内实际只有一种性腺，或者是男性性腺，或者是女性性腺。但是，具有男性性腺者，其外生殖器的外观，却是女性特征；具有女性性腺者，其外生殖器的外观，却是男性特征。因而出现貌似女性，实为男性，或貌似男性，实为女性的假两性人。假两性人实际上是一性人，即或者是男性或者是女性，只是由于其生殖器官外观呈异性特征，导致表里不一。
",http://www.baike.com/wiki/%E5%81%87%E4%B8%A4%E6%80%A7%E7%95%B8%E5%BD%A2,"医学名词 应用科学 心理学 心理学名词 法医学 科学 ",,,,
假性痴呆,"假性痴呆是一类特殊的痴呆表现，不是大脑器质病变所致， 而是一种心理状态，完全可以恢复正常。它是鉴定中可见的一类特殊痴呆表现。最典型的是刚塞氏综合征，又称心因性痴呆，多见于有强烈心理刺激的癔症和拘禁性反应等。 核心症状是对简单问题给予近似而错误的回 答（近似回答）。病人可以理解问题的意义， 但不能作简单正确回答。
",http://www.baike.com/wiki/%E5%81%87%E6%80%A7%E7%97%B4%E5%91%86,"医学名词 应用科学 心理学 心理学名词 科学 ",,,,
假自闭,"很多上班族[受雇于企业的受薪阶级人士]在忙碌了一天、一周后，晚上回到家或周末在家，往往会表现出一些“自闭”倾向，如更喜欢窝在家里，能不和“外人”打交道就不打，能不应酬就不应酬，能不说话就不说话，宁愿一个人窝在家里睡懒觉、看电视、上网等。有人称上班族的这种类似于自闭症患者的做法为“假自闭”。
积极的心态，良好的认知，完善的系统思维，超强的自我调节，是减轻假自闭的关键。
",http://www.baike.com/wiki/%E5%81%87%E8%87%AA%E9%97%AD,"心理学 疾病 网络流行语 自闭 ",,,,
假设,"假设是一个汉语词汇，读音为jiǎ shè，指如果；凭空构想；科学家提出解释事象的主张而尚未证明的。见《汉书·贾谊传》：“假设陛下居齐桓之处，将不合诸侯而匡天下乎？”
",http://www.baike.com/wiki/%E5%81%87%E8%AE%BE,,,,,
假设群体,"在消费者群体中也称为统计群体，特指具有某些共同特点的消费者群体，而成员之间并没有现实的联系，也没有任何的组织形式，只是具有统计意义或研究意义的群体。
在管理心理学中，假设群体是指名义上存在，实际上并不存在的一种形式上的群体。它只是为研究问题的需要，人为的将人群作为一种观念上的不同划分。
",http://www.baike.com/wiki/%E5%81%87%E8%AE%BE%E7%BE%A4%E4%BD%93,"心理学 心理学名词 社会科学 科学 ",,,,
偏好,"偏好是指效用理论的一个概念。是指决策人对收益和风险的态度。决策人对一方案或后果的偏好强烈程度，称为偏好程度。偏好可分为以下三种：(1)厌恶风险型，即对等的收益和损失，只有当损失的概率小于1/2时，决策人才可能投资。(2)追求风险型，它是与厌恶型相反的类型。(3)相对风险中立型，即引入风险对决策人的偏好无明显作用。
",http://www.baike.com/wiki/%E5%81%8F%E5%A5%BD,"心理学 社会 社会科学 科学 "," partiality for sth",,,
