name,intro,url,opentype,englishName,definition,explanation,extend
刑罚威慑力,"刑罚威慑力（deterrence of penaIty）是指刑罚惩罚所具有的给犯罪人造成一定痛苦和损失，使犯罪人和潜在犯罪人产生对刑罚的畏惧感，从而不敢再以身试法的功能。是刑罚心理效应的主要方面，目的在于警戒他人，预防犯罪。
",http:////www.baike.com//wiki//%E5%88%91%E7%BD%9A%E5%A8%81%E6%85%91%E5%8A%9B,心理学 心理学术语 神经科学 ,,,,
刑罚心理学,"刑罚心理学（punishment psychology）， 即“惩罚心理学“。澄怀味象关于绘画艺术的一种文艺心理观点。南朝宋画家宗炳提出：“圣人含道应物，贤者澄怀味象。南朝宋画家宗炳提出：“圣人含道应物，贤者澄怀味象。“它涉及两种认识方式；前者以佛学之“道“去处理事物，是哲学的或宗教的认识方式；后者以虚静的直觉即清澈的胸怀（“澄怀“）去玩味事物的形象（“味象“），是形象的、审美的认识方式。这反映了文艺的特殊规律，富有文艺心理思想的色彩。
",http:////www.baike.com//wiki//%E5%88%91%E7%BD%9A%E5%BF%83%E7%90%86%E5%AD%A6,心理学 心理学术语 神经科学 ,,,,
创伤体验,"创伤体验也是一种病理心理状态（包括PTSD），是个体在尽最大的努力对不理想的内外环境作出应对(coping)；而应对没有好坏之分，只有健康与不健康之分。
",http:////www.baike.com//wiki//%E5%88%9B%E4%BC%A4%E4%BD%93%E9%AA%8C,心理学 文学 现代教育学 ,,,,
创造性自欺,创造性自欺“是对创造性想像力的一个实际应用,有许多过去发生的事件仍然留存在记忆中，如果这些事件是不幸和痛苦的，你每次想起来都会再次重复这种痛苦和不幸。,,,,,
",http:////www.baike.com//wiki//%E5%88%9B%E9%80%A0%E6%80%A7%E8%87%AA%E6%AC%BA,心理学 “",,,,,,,
利他行为,"我们将利他行为定义为对别人有好处，而对自己没有任何明显益处的自觉自愿行为。
",http:////www.baike.com//wiki//%E5%88%A9%E4%BB%96%E4%B8%BB%E4%B9%89,2011年11月IN词 IN词 心理学 心理学名词 心理学术语 社会现象 神经科学 ,Altruistic behavior,,,
制服情结,"制服情结，是一种情结心理状态，是事物情结的一种心理表现。情结作为一种心理学术语，指的是一群重要的无意识组合，或是一种藏在一个人神秘的心理状态中，强烈而无意识的冲动。制服情结，有的是作为人们审美趣味的一种特殊的表现；有的则是出于对某种职业崇拜于向往的心理存在。制服情结在某种层度上，也是一种恋物癖现象。
",http:////www.baike.com//wiki//%E5%88%B6%E6%9C%8D%E6%83%85%E7%BB%93,心理学 社会心理学 社会科学 科学 美学 审美情结 ,,,,
刺猬法则,"刺猬法则强调的就是人际交往中的“心理距离效应“。运用到管理实践中，就是领导者如要搞好工作，应该与下属保持亲密关系，但这是“亲密有间“的关系，是一种不远不近的恰当合作关系。
",http:////www.baike.com//wiki//%E5%88%BA%E7%8C%AC%E6%B3%95%E5%88%99,,,,,
刻板效应,"刻板效应，又称刻板印象，它是指对某个群体产生一种固定的看法和评价，并对属于该群体的个人也给予这一看法和评价。刻板印象虽然可以在一定范围内进行判断，不用探索信息，迅速洞悉概况，节省时间与精力，但是往往可能会形成偏见，忽略个体差异性，人们往往把某个具体的人或事看作是某类人或事的典型代表，把对某类人或事的评价视为对某个人或事的评价，因而影响正确的判断，若不及时纠正进一步发展或可扭曲为歧视 。
",http:////www.baike.com//wiki//%E5%88%BB%E6%9D%BF%E6%95%88%E5%BA%94,心理学 心理学效应 管理学定律 管理定律 ,"
 ",,,
剩余标准差,"剩余标准差统计学符号为RMSE（Root mean squared error）,又称为均方根误差、标准误差、残差平方和、回归系统的拟合标准差，与标准差等统计学指标系出同宗，用以反映数据的离散化程度，主要在回归分析中的分布回归分析中作为变量引入和剔出的标准。RMSE是所有观测值与真值偏差的平方和与观测次数n比值的平方根
",http:////www.baike.com//wiki//%E5%89%A9%E4%BD%99%E6%A0%87%E5%87%86%E5%B7%AE,心理学 心理学名词 心理学术语 环境科学 神经科学 ,,,,
副交感神经系统,"副交感神经系统（Parasympathetic Division) 是植物性神经系统的主要部分，发自中脑、桥脑、延脑及脊髓的骶部。它的节前纤维在副交感神经节中交换神经元[生物细胞]，再由此发出节后纤维，至平滑肌、心肌和腺体。副交感神经节一般位于脏器附近或脏器壁内。
",http:////www.baike.com//wiki//%E5%89%AF%E4%BA%A4%E6%84%9F%E7%A5%9E%E7%BB%8F%E7%B3%BB%E7%BB%9F,动物学名词 多字标准医学名词 应用科学 心理学 心理学名词 心理学术语 生物化学 生理学名词 神经学 神经科学 科学 ,,,,
力比多,"力比多（libido）即性力。这里的性不是指生殖意义上的性，它被称为：“力比多“（libido)，泛指一切身体器官的快感，包括性倒错者和儿童的性生活。精神分析学认为，力比多是一种本能，是一种力量，是人的心理现象发生的驱动力。
",http:////www.baike.com//wiki//%E5%8A%9B%E6%AF%94%E5%A4%9A%5B%E5%BF%83%E7%90%86%E5%AD%A6%E6%9C%AF%E8%AF%AD%5D,心理学 社会科学 科学 精神科学 精神分析 ,,,,
办公室依恋,"在现实的都市社会中，有这么一类人，认为办公室才是最安全、最有归属感的地方，他（她）们逐渐对办公室产生了依恋，觉得办公室比家里舒服、方便、随意。办公室依恋特别强调了在办公室里完成工作任务，关注办公室的环境布置，甚至将办公室视为家庭和心理依靠之所。虽然很少有人愿意与一个视办公室为“家“的人共事，但是我们通常没有选择的权利，只有掌握灵活的处理技巧，才能既减少对自己正常生活的干扰，又维护良好的同事关系。办公室依恋通常分为积极型和消极型两种。
",http:////www.baike.com//wiki//%E5%8A%9E%E5%85%AC%E5%AE%A4%E4%BE%9D%E6%81%8B,心理学 社会现象 社会科学 科学 职业病 ,,,,
办公室动物,"办公室“动物“是指一群像动物一样工作的人。办公室的“动物“恐惧多而食物少，时时需要捍卫领土，‘寄生虫’永远存在……在残酷无情的社会等级环境下，办公室的“动物“们过着充满压力和危机的生活。我们没有办法改变环境，但心态和处事方式是可以改变的，好日子总会到来。
",http:////www.baike.com//wiki//%E5%8A%9E%E5%85%AC%E5%AE%A4%E5%8A%A8%E7%89%A9,心理学 概念 社会 职业 职场新族类 ,,,,
加压素,"加压素（Vasopressin tannate）通过提高肾集合管上皮细胞的通透性而增加水的重吸收，产生抗利尿作用，也可收缩外周血管，并引起肠、胆囊及膀胱的收缩。加压素抗利尿活性单位通过麻醉动物升压试验确定。
",http:////www.baike.com//wiki//%E5%8A%A0%E5%8E%8B%E7%B4%A0,分子生物学 心理学 心理学名词 心理学术语 生物化学 神经学 神经科学 科学 自然科学 药品 药物 药物中文名称列表 ,,,,
加州人格量表,"加州人格量表（CPI），主要用于测量人格。该量表包括260个是非题，适用于13岁以上的正常人，测试时间为30分钟。
",http:////www.baike.com//wiki//%E5%8A%A0%E5%B7%9E%E4%BA%BA%E6%A0%BC%E9%87%8F%E8%A1%A8,心理 心理学 管理 人才 人格 ,,,,
加权平均值,"加权平均值即将各数值乘以相应的权数，然后加总求和得到总体值，再除以总的单位数。加权平均值的大小不仅取决于总体中各单位的数值（变量值）的大小，而且取决于各数值出现的次数（频数），由于各数值出现的次数对其在平均数中的影响起着权衡轻重的作用，因此叫做权数。
因为加权平均值是根据权数的不同进行的平均数的计算，所以又叫加权平均数。在日常生活中，人们常常把“权数“理解为事物所占的“权重“，所以在本词条中，我们不对这两个词加以区别。
",http:////www.baike.com//wiki//%E5%8A%A0%E6%9D%83%E5%B9%B3%E5%9D%87%E6%95%B0,数学 财务 ,Weight mean,,,
加色混合,"色彩的混合可以分为： 加色混合、减色混合、中间混合三种。加色混合由于色光混合时增加光量。所以色 （加色混合）光混合又称正混合，加光混合或加法混合。加色混合是1802年生理学家汤麦斯根据人的视觉生理特征提出的三原色理论。
",http:////www.baike.com//wiki//%E5%8A%A0%E8%89%B2%E6%B7%B7%E5%90%88,心理学 心理学名词 摄影术语 社会科学 科学 ,additive color mixing,,,
劣性刺激,"所谓劣性刺激，就是指在子女未成年时期的教育过程当中，通过减弱甚至反转一些生活或者环境条件而达到挫折教育的效果，从而防止诸如子女在教育过程中被惯坏的情况出现。
",http:////www.baike.com//wiki//%E5%8A%A3%E6%80%A7%E5%88%BA%E6%BF%80,2011年9月IN词 心理 心理学 生物化学 生物学 ,,,,
动作暗示,,http:////www.baike.com//wiki//%E5%8A%A8%E4%BD%9C%E6%9A%97%E7%A4%BA,心理学 心理学术语 神经学 神经科学 神经科学与心理学 ,,,,
动作概念,,http:////www.baike.com//wiki//%E5%8A%A8%E4%BD%9C%E6%A6%82%E5%BF%B5,心理学 心理学术语 神经学 神经科学 神经科学与心理学 ,,,,
动作模仿,"动作模仿(action imitation)亦称“操作模仿“。学习者对特定的动作方式或行为模式的仿效或再现。是掌握动作方式或行为模式的一种特有的学习方式，掌握动作技能的开端，形成动作技能的必要条件。
",http:////www.baike.com//wiki//%E5%8A%A8%E4%BD%9C%E6%A8%A1%E4%BB%BF,心理学 心理学术语 神经科学 神经科学与心理学 ,,,,
动作灵活性,"动作灵活性，指动作的迅速、准确和协调等特征。它包括动作的速度、动作和频率两个方面，前者指肢体在单位时间内移动的距离，取决于动作方向或动作的轨迹特征，是衡量动作灵活性的指标之一；后者指操作者动作时所能达到的频率，也就是在单位时间内动作所重复的次数。
",http:////www.baike.com//wiki//%E5%8A%A8%E4%BD%9C%E7%81%B5%E6%B4%BB%E6%80%A7,心理学 心理学术语 神经学 神经科学 神经科学与心理学 ,,,,
动作示范,,http:////www.baike.com//wiki//%E5%8A%A8%E4%BD%9C%E7%A4%BA%E8%8C%83,心理学 心理学术语 神经学 神经科学 神经科学与心理学 ,,,,
动作经济原则,"“动作经济原则“又称“省工原则“，是使作业（动作的组成）能以最少的“工“的投入，产生最有效率的效果，达成作业目的的原则。“动作经济原则“是由吉尔布雷斯（Gilbreth）开始提倡的，其后经许多工业工程的专家学者研究整理而成。熟悉掌握“动作经济原则“对有效安排作业动作，提高作业效率，能起到很大的帮助。
",http:////www.baike.com//wiki//%E5%8A%A8%E4%BD%9C%E7%BB%8F%E6%B5%8E%E5%8E%9F%E5%88%99,心理学 心理学名词 心理学术语 社会科学 神经科学 神经科学与心理学 科学 经济专业术语 经济学术语 ,,,,
动机,"动机是由一种目标或对象所引导、激发和维持的个体活动的内在心理过程或内部动力，是人类大部分行为的基础。动机为名词，在作为动词时则多称作“激励“。在组织行为学中，动机主要是指激发人的行为的心理过程。通过激发和鼓励，使人们产生一种内在驱动力，使之朝着所期望的目标前进的过程。
",http:////www.baike.com//wiki//%E5%8A%A8%E6%9C%BA,,,,,
动机性选择,,http:////www.baike.com//wiki//%E5%8A%A8%E6%9C%BA%E6%80%A7%E9%80%89%E6%8B%A9,心理学 心理学术语 神经学 神经科学 神经科学与心理学 ,,,,
动物交往,"动物之间传递信息、交流感情和互相影响的联系过程。是习性学、包括社会生物学的重要研究课题。动物在种群内部或种群之间都存在着交往。交往应是非暴力的。如果一个动物发起的行为因伤害另一个动物而引起它的行为变化，就不是动物交往。在动物交往的过程中至少需要有信号的发送者和信号的接受者两个个体参与。
",http:////www.baike.com//wiki//%E5%8A%A8%E7%89%A9%E4%BA%A4%E5%BE%80,心理学 心理学名词 心理学术语 社会科学 神经科学 神经科学与心理学 科学 ,无,动物之间传递信息、交流感情和互相影响的联系过程,,
